"id","runoff_network_low","runoff_network_medium","runoff_network_high","runoff_TM_low","runoff_TM_medium","runoff_TM_high","MAP_runoff_network","MAP_runoff_TM","JS_runoff","H_runoff_network","H_runoff_TM","delta_H_runoff","UREH_network_aporte_conservada","UREH_network_aporte_degradada","UREH_network_transferencia_conservada","UREH_network_transferencia_degradada","UREH_network_receptora_conservada","UREH_network_receptora_degradada","UREH_TM_aporte_conservada","UREH_TM_aporte_degradada","UREH_TM_transferencia_conservada","UREH_TM_transferencia_degradada","UREH_TM_receptora_conservada","UREH_TM_receptora_degradada","MAP_UREH_network","MAP_UREH_TM","JS_UREH","H_UREH_network","H_UREH_TM","delta_H_UREH","runoff_MAP_changed","UREH_MAP_changed"
757,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
758,0.175,0.64,0.185,0.0147306397306397,0.96969696969697,0.0155723905723906,"esc_media","esc_media",0.377926264157935,0.821775145200831,0.142713428475111,-0.67906171672572,0.11686,0.0701,0.4057,0.2195,0.11744,0.0704,0.107829966329966,0.0654292929292929,0.424291245791246,0.229116161616162,0.107878787878788,0.0654545454545455,"transferencia_conservada","transferencia_conservada",0.0249974790800678,0.878679781883175,0.858716238328341,-0.0199635435548342,FALSE,FALSE
759,0.61,0.245,0.145,0.957719673623015,0.0293832340704606,0.0128970923065239,"esc_baja","esc_baja",0.380265701696059,0.842982251726282,0.183076511112126,-0.659905740614156,0.155865,0.090275,0.35524,0.1934,0.128895,0.076325,0.189947595928313,0.107903928928438,0.31490451785973,0.172536819582619,0.135147886211957,0.0795592514889431,"transferencia_conservada","transferencia_conservada",0.0562394977549731,0.922374528809363,0.945808536375731,0.0234340075663685,FALSE,FALSE
760,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726282,0.156582359929188,-0.686399891797095,0.155865,0.090275,0.35524,0.1934,0.128895,0.076325,0.190645998240985,0.108265171503958,0.31397889182058,0.172058047493404,0.135375109938434,0.0796767810026385,"transferencia_conservada","transferencia_conservada",0.0574563291917433,0.922374528809363,0.94625592447414,0.0238813956647774,FALSE,FALSE
761,0.2025,0.55,0.2475,0.290429083381256,0.674903780774701,0.034667135844043,"esc_media","esc_media",0.274839098369835,0.908237865329521,0.674484616016538,-0.233753249312983,0.0704,0.11744,0.21785,0.40251,0.07175,0.12005,0.0775493017144959,0.131261983314692,0.212574254997125,0.392310226327774,0.0698764432883795,0.116427790357534,"transferencia_degradada","transferencia_degradada",0.0223906557336645,0.881901499538298,0.891517520479615,0.00961602094131719,FALSE,FALSE
762,0.145,0.245,0.61,0.0194758365384967,0.386764114046642,0.593760049414862,"esc_alta","esc_alta",0.225237670294594,0.842982251726283,0.685979227645006,-0.157003024081277,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.0914753563458182,0.0569700119030094,0.423740802961534,0.22883144980769,0.124783840692647,0.0741985382893004,"transferencia_conservada","transferencia_conservada",0.021545002322744,0.873816318538149,0.857264625786668,-0.0165516927514808,FALSE,FALSE
763,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
764,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
765,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.42327088830255,0.228588390501319,0.137364555848725,0.0807058047493404,0.0793645558487247,0.0507058047493404,"aporte_conservada","aporte_conservada",0.0385808999367002,0.883733523318399,0.853549573152347,-0.0301839501660521,FALSE,FALSE
766,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
767,0.54,0.28,0.18,0.870269968135757,0.110716104089413,0.0190139277748305,"esc_baja","esc_baja",0.331314164082258,0.908268214242105,0.400443646478864,-0.507824567763241,0.0596,0.09656,0.0896,0.15456,0.2108,0.38888,0.0522311593945861,0.0823135748295332,0.0822311593945861,0.140313574829533,0.225537681210828,0.417372850340934,"receptora_degradada","receptora_degradada",0.0386018861614567,0.889634547353356,0.860222361476281,-0.0294121858770752,FALSE,FALSE
768,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.1892,0.34712,0.1004,0.17544,0.0704,0.11744,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada","aporte_degradada",0.0435684519592026,0.924656908219664,0.946048456170975,0.0213915479513115,FALSE,FALSE
769,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,"esc_alta","esc_media",0.539649333999364,0.842982251726283,0.443765212253567,-0.399217039472716,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada","aporte_conservada",0.0289790644950856,0.883733523318399,0.90386909935513,0.0201355760367312,TRUE,FALSE
770,0.175,0.64,0.185,0.431904401193745,0.535911567740958,0.0321840310652974,"esc_media","esc_media",0.294410016408442,0.821775145200831,0.735012232501892,-0.0867629126989384,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.34481621853255,0.188008388896147,0.176591890733725,0.100995805551927,0.118591890733725,0.0709958055519267,"aporte_conservada","aporte_conservada",0.0311630489550019,0.907832455050351,0.926317742919188,0.0184852878688365,FALSE,FALSE
771,0.185,0.62,0.195,0.158763306317603,0.818873844296451,0.0223628493859463,"esc_media","esc_media",0.259601828064617,0.844090741204695,0.492254650381113,-0.351836090823583,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.360088773497964,0.19590798629205,0.168955613251018,0.0970460068539749,0.110955613251018,0.0670460068539749,"aporte_conservada","aporte_conservada",0.0111738838415856,0.907832455050351,0.914783016049347,0.00695056099899627,FALSE,FALSE
772,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
773,0.175,0.64,0.185,0.178515878315734,0.799389888770022,0.0220942329142445,"esc_media","esc_media",0.243345548477317,0.821775145200831,0.519581134049004,-0.302194011151826,0.0701,0.11686,0.2195,0.4057,0.0704,0.11744,0.0727018010304943,0.121890148658956,0.219289047301056,0.405292158115375,0.0680091516684497,0.112817693225669,"transferencia_degradada","transferencia_degradada",0.0101882728130525,0.878679781883175,0.878955214031615,0.000275432148439725,FALSE,FALSE
774,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,"esc_media","esc_media",0.388859957917814,0.844090741204695,0.152550356698301,-0.691540384506394,0.2003,0.36858,0.09485,0.16471,0.06485,0.10671,0.200025996533795,0.368050259965338,0.0949870017331022,0.164974870017331,0.0649870017331022,0.106974870017331,"aporte_degradada","aporte_degradada",0.000698575799792154,0.907832455050351,0.90827739396938,0.000444938919028748,FALSE,FALSE
775,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938434,0.0796767810026385,"transferencia_conservada","transferencia_conservada",0.0398350591428906,0.873816318538149,0.852698679496852,-0.0211176390412975,FALSE,FALSE
776,0.61,0.245,0.145,0.881587986999098,0.104138804056888,0.0142732089440139,"esc_baja","esc_baja",0.289842775055092,0.842982251726282,0.370762527518327,-0.472219724207956,0.18605,0.34103,0.101975,0.178485,0.071975,0.120485,0.173980556658347,0.317695742872805,0.108009721670826,0.190152128563597,0.0780097216708263,0.132152128563597,"aporte_degradada","aporte_degradada",0.0303629860118041,0.928986494653445,0.943772703566729,0.0147862089132837,FALSE,FALSE
777,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.18605,0.34103,0.101975,0.178485,0.071975,0.120485,0.171411609498681,0.312729111697449,0.10929419525066,0.192635444151275,0.0792941952506596,0.134635444151275,"aporte_degradada","aporte_degradada",0.0368157900309134,0.928986494653445,0.946552043807644,0.0175655491541987,FALSE,FALSE
778,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
779,0.135,0.235,0.63,0.0115286080273271,0.020068317677199,0.968403074295474,"esc_alta","esc_alta",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.061625,0.100475,0.2219,0.41034,0.076475,0.129185,0.0509927412467976,0.0799192997438087,0.22930828351836,0.42466268146883,0.079698975234842,0.135418018787361,"transferencia_degradada","transferencia_degradada",0.0376653215551096,0.872427575940594,0.852486696354246,-0.0199408795863478,FALSE,FALSE
780,0.175,0.64,0.185,0.0362630663011836,0.947307133187998,0.0164298005108184,"esc_media","esc_media",0.342068637623459,0.821775145200831,0.217608131413102,-0.604167013787729,0.11686,0.0701,0.4057,0.2195,0.11744,0.0704,0.109678422553389,0.066385390975891,0.421793484309063,0.227824216021929,0.108528093137548,0.06579039300218,"transferencia_conservada","transferencia_conservada",0.0216897976322711,0.878679781883175,0.861508902358841,-0.0171708795243335,FALSE,FALSE
781,0.2025,0.55,0.2475,0.506485834806222,0.450268940675622,0.0432452245181562,"esc_media","esc_baja",0.3306632782676,0.908237865329521,0.76427623506381,-0.14396163026571,0.20135,0.37061,0.094325,0.163695,0.064325,0.105695,0.186102781691358,0.341132044603292,0.101948609154321,0.178433977698354,0.071948609154321,0.120433977698354,"aporte_degradada","aporte_degradada",0.0386456097578851,0.906113423686927,0.928915557675601,0.0228021339886741,TRUE,FALSE
782,0.2,0.54,0.26,0.254940661680957,0.709633124206592,0.0354262141124509,"esc_media","esc_media",0.283346510782649,0.914669585086509,0.646431130979136,-0.268238454107373,0.2018,0.37148,0.0941,0.16326,0.0641,0.10526,0.193414566572945,0.355268162041027,0.0982927167135276,0.171365918979487,0.0682927167135276,0.113365918979487,"aporte_degradada","aporte_degradada",0.0213242896601668,0.905369891898906,0.918557516856744,0.0131876249578381,FALSE,FALSE
783,0.185,0.64,0.175,0.349599264130135,0.624014889659297,0.0263858462105685,"esc_media","esc_media",0.250865050350473,0.821775145200831,0.689598862019506,-0.132176283181325,0.1997,0.36742,0.09515,0.16529,0.06515,0.10729,0.190303597462413,0.349253621760665,0.0998482012687935,0.174373189119667,0.0698482012687935,0.116373189119667,"aporte_degradada","aporte_degradada",0.0238385730395467,0.908804794812016,0.923093738767488,0.0142889439554713,FALSE,FALSE
784,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.42327088830255,0.228588390501319,0.137364555848725,0.0807058047493404,0.0793645558487247,0.0507058047493404,"aporte_conservada","aporte_conservada",0.0385808999367002,0.883733523318399,0.853549573152347,-0.0301839501660521,FALSE,FALSE
785,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
786,0.61,0.245,0.145,0.909125532982143,0.0770990123843459,0.013775454633511,"esc_baja","esc_baja",0.316489172605961,0.842982251726282,0.312411587459017,-0.530570664267266,0.058025,0.093515,0.088025,0.151515,0.21395,0.39497,0.0515697488247705,0.0810348477278897,0.0815697488247705,0.13903484772789,0.226860502350459,0.419930304544221,"receptora_degradada","receptora_degradada",0.0339641021329096,0.883733523318399,0.857354161837054,-0.0263793614813452,FALSE,FALSE
787,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726282,0.156582359929188,-0.686399891797095,0.18605,0.34103,0.101975,0.178485,0.071975,0.120485,0.171411609498681,0.312729111697449,0.10929419525066,0.192635444151275,0.0792941952506596,0.134635444151275,"aporte_degradada","aporte_degradada",0.0368157900309134,0.928986494653445,0.946552043807644,0.0175655491541987,FALSE,FALSE
788,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726282,0.156582359929188,-0.686399891797095,0.18605,0.34103,0.101975,0.178485,0.071975,0.120485,0.171411609498681,0.312729111697449,0.10929419525066,0.192635444151275,0.0792941952506596,0.134635444151275,"aporte_degradada","aporte_degradada",0.0368157900309134,0.928986494653445,0.946552043807644,0.0175655491541987,FALSE,FALSE
789,0.185,0.64,0.175,0.189122108161474,0.790091578288922,0.0207863135496039,"esc_media","esc_media",0.236231355205934,0.821775145200831,0.52941557738847,-0.292359567812361,0.06485,0.10671,0.09485,0.16471,0.2003,0.36858,0.0624749630808219,0.102118261956256,0.092474963080822,0.160118261956256,0.205050073838356,0.377763476087488,"receptora_degradada","receptora_degradada",0.0121451122581151,0.907832455050351,0.899878152823283,-0.00795430222706828,FALSE,FALSE
790,0.185,0.64,0.175,0.137717972527882,0.843289359470701,0.0189926680014166,"esc_media","esc_media",0.254443484260516,0.821775145200831,0.447881617730965,-0.373893527469866,0.06485,0.10671,0.09485,0.16471,0.2003,0.36858,0.063219120432103,0.103556966168733,0.093219120432103,0.161556966168732,0.203561759135794,0.374886067662535,"receptora_degradada","receptora_degradada",0.00833239950141817,0.907832455050351,0.902419573916563,-0.00541288113378813,FALSE,FALSE
791,0.155,0.255,0.59,0.0290534208059981,0.860356138706654,0.110590440487348,"esc_alta","esc_media",0.537748388647027,0.863571156866974,0.433024154544496,-0.430547002322479,0.063125,0.103375,0.2207,0.40802,0.076175,0.128605,0.0646485473289597,0.106320524835989,0.22825679475164,0.422629803186504,0.0670946579194002,0.111049671977507,"transferencia_degradada","transferencia_degradada",0.0288440675815534,0.875185242956966,0.860538023241762,-0.0146472197152043,TRUE,FALSE
792,0.155,0.255,0.59,0.0204884430450848,0.382321513295797,0.597190043659118,"esc_alta","esc_alta",0.226657123557774,0.863571156866974,0.687339701618849,-0.176231455248125,0.063125,0.103375,0.2207,0.40802,0.076175,0.128605,0.0569641292821421,0.091463983278808,0.228770693417295,0.42362334060677,0.074265177300563,0.124912676114422,"transferencia_degradada","transferencia_degradada",0.0237242928777908,0.875185242956966,0.857380054845087,-0.0178051881118791,FALSE,FALSE
793,0.2,0.54,0.26,0.0196463654223969,0.954813359528487,0.0255402750491159,"esc_media","esc_media",0.429976594528833,0.914669585086509,0.195725498074422,-0.718944087012086,0.2018,0.37148,0.0941,0.16326,0.0641,0.10526,0.200176817288802,0.36834184675835,0.0949115913555992,0.164829076620825,0.0649115913555992,0.106829076620825,"aporte_degradada","aporte_degradada",0.0041420803112853,0.905369891898906,0.908032671440731,0.00266277954182492,FALSE,FALSE
794,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
795,0.145,0.245,0.61,0.026349677723855,0.760175714348841,0.213474607927304,"esc_alta","esc_media",0.452048209730423,0.842982251726283,0.577014548742214,-0.265967702984069,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.1124266229759,0.0678068739530518,0.1704266229759,0.0978068739530518,0.3571467540482,0.194386252093897,"receptora_conservada","receptora_conservada",0.0210712509050716,0.928986494653445,0.91710130788796,-0.0118851867654852,TRUE,FALSE
796,0.235,0.56,0.205,0.0223384030418251,0.958174904942966,0.0194866920152091,"esc_media","esc_media",0.42007322295266,0.901037653371436,0.184410187343607,-0.716627466027829,0.1215,0.0725,0.39874,0.2159,0.11976,0.0716,0.108378326996198,0.065712927756654,0.423408745247148,0.22865969581749,0.108212927756654,0.0656273764258555,"transferencia_conservada","transferencia_conservada",0.0330830059661535,0.885656723198314,0.859707796613936,-0.0259489265843779,FALSE,FALSE
797,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726282,0.156582359929188,-0.686399891797095,0.090275,0.155865,0.1934,0.35524,0.076325,0.128895,0.108265171503958,0.190645998240985,0.172058047493404,0.31397889182058,0.0796767810026385,0.135375109938434,"transferencia_degradada","transferencia_degradada",0.0574563291917433,0.922374528809363,0.94625592447414,0.0238813956647774,FALSE,FALSE
798,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.18605,0.34103,0.101975,0.178485,0.071975,0.120485,0.171411609498681,0.312729111697449,0.10929419525066,0.192635444151275,0.0792941952506596,0.134635444151275,"aporte_degradada","aporte_degradada",0.0368157900309134,0.928986494653445,0.946552043807644,0.0175655491541987,FALSE,FALSE
799,0.135,0.235,0.63,0.0237261549984356,0.670758555465067,0.305515289536498,"esc_alta","esc_media",0.389044381259242,0.820796482214274,0.654366375664102,-0.166430106550172,0.061625,0.100475,0.2219,0.41034,0.076475,0.129185,0.0614849476318821,0.100204232088305,0.228576430700094,0.423247766020181,0.069938621668024,0.116548001891513,"transferencia_degradada","transferencia_degradada",0.0211599931822035,0.872427575940594,0.859392177465834,-0.0130353984747595,TRUE,FALSE
800,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
801,0.185,0.64,0.175,0.37068858621732,0.602189697428402,0.0271217163542782,"esc_media","esc_media",0.258472523141187,0.821775145200831,0.701911335718385,-0.119863809482445,0.1997,0.36742,0.09515,0.16529,0.06515,0.10729,0.189692993904109,0.348073121547944,0.100153503047946,0.174963439226028,0.0701535030479456,0.116963439226028,"aporte_degradada","aporte_degradada",0.0253812908037415,0.908804794812016,0.923961590296903,0.0151567954848866,FALSE,FALSE
802,0.185,0.62,0.195,0.147653530780244,0.830409004570009,0.0219374646497474,"esc_media","esc_media",0.264150876493812,0.844090741204695,0.473831025243919,-0.370259715960776,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.360708468164431,0.196228518016085,0.168645765917784,0.0968857409919574,0.110645765917784,0.0668857409919574,"aporte_conservada","aporte_conservada",0.010360032298639,0.907832455050351,0.914288815233649,0.00645636018329776,FALSE,FALSE
803,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.157895,0.091325,0.35292,0.1922,0.129185,0.076475,0.190916737830914,0.108405209222886,0.313665243381725,0.171895815542272,0.135418018787361,0.079698975234842,"transferencia_conservada","transferencia_conservada",0.0545570979642289,0.923978951296294,0.94639690599231,0.0224179546960163,FALSE,FALSE
804,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
805,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
806,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
807,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
808,0.235,0.56,0.205,0.2990346957066,0.674245201254858,0.026720103038542,"esc_media","esc_media",0.250405069741642,0.901037653371436,0.658598239835948,-0.242439413535488,0.36626,0.1991,0.16587,0.09545,0.10787,0.06545,0.352205753625253,0.191830562219958,0.172897123187374,0.0990847188900209,0.114897123187374,0.0690847188900209,"aporte_conservada","aporte_conservada",0.0184493673994177,0.909769899800598,0.92089117884081,0.0111212790402119,FALSE,FALSE
809,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.33929,0.18515,0.179355,0.102425,0.121355,0.072425,0.312501280956447,0.171293766011956,0.192749359521776,0.109353116994022,0.134749359521776,0.0793531169940222,"aporte_conservada","aporte_conservada",0.0348441883863252,0.930187634168388,0.946676444656115,0.0164888104877277,FALSE,FALSE
810,0.18,0.28,0.54,0.0176817288801572,0.0275049115913556,0.954813359528487,"esc_alta","esc_alta",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.107,0.065,0.40512,0.2192,0.12788,0.0758,0.0808487229862476,0.0514734774066798,0.423948919449902,0.228939096267191,0.135202357563851,0.0795874263261297,"transferencia_conservada","transferencia_conservada",0.0471446692576637,0.878522229300612,0.853548203009197,-0.024974026291415,FALSE,FALSE
811,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
812,0.175,0.64,0.185,0.0147306397306397,0.96969696969697,0.0155723905723906,"esc_media","esc_media",0.377926264157935,0.821775145200831,0.142713428475111,-0.67906171672572,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.368048821548822,0.200025252525252,0.164975589225589,0.0949873737373737,0.106975589225589,0.0649873737373737,"aporte_conservada","aporte_conservada",0.000700472379864083,0.907832455050351,0.908278600067441,0.00044614501709006,FALSE,FALSE
813,0.145,0.245,0.61,0.0244212973970378,0.655419208574179,0.320159494028783,"esc_alta","esc_media",0.370754770819248,0.842982251726283,0.666478987360957,-0.176503264365325,0.45962,0.1493,0.17419,0.06535,0.10619,0.04535,0.448110197370959,0.145914763932635,0.179944901314521,0.0670426180336825,0.111944901314521,0.0470426180336825,"aporte_conservada","aporte_conservada",0.0131957580496014,0.838468544093119,0.84792669158928,0.00945814749616147,TRUE,FALSE
814,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938434,0.0796767810026385,"transferencia_conservada","transferencia_conservada",0.0398350591428906,0.873816318538149,0.852698679496852,-0.0211176390412975,FALSE,FALSE
815,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,"esc_media","esc_media",0.388859957917814,0.844090741204695,0.152550356698301,-0.691540384506394,0.13424,0.0536,0.47084,0.1526,0.13492,0.0538,0.123060658578856,0.0503119584055459,0.493819757365685,0.159358752166378,0.123119584055459,0.0503292894280763,"transferencia_conservada","transferencia_conservada",0.026447785367729,0.834616405506392,0.813540164760646,-0.021076240745746,FALSE,FALSE
816,0.175,0.64,0.185,0.0382112771784549,0.945281345574874,0.0165073772466709,"esc_media","esc_media",0.339381392259322,0.821775145200831,0.22363157987015,-0.598143565330681,0.13356,0.0534,0.4722,0.153,0.13424,0.0536,0.125336299445816,0.0509812645428869,0.49080326630373,0.158471548912862,0.123860434250454,0.0505471865442513,"transferencia_conservada","transferencia_conservada",0.0214852155246378,0.833428941220827,0.816427878294749,-0.0170010629260775,FALSE,FALSE
