"id","USyV","Suelos","Grad_Pend","P_sum","Esc_sum","Agua_D","Agua_D_log","P_cat","Esc_cat","Agua_D_cat","cobertura","suelo","pendiente","precipitacion","escorrentia","aporte","p_inf_baja","p_inf_media","p_inf_alta","p_esc_modelo_baja","p_esc_modelo_media","p_esc_modelo_alta","p_esc_final_baja","p_esc_final_media","p_esc_final_alta","p_func_aporte","p_func_transferencia","p_func_recepcion","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
49,"Pastizal","Cambisol","3°-6°",912058.619995117,139926.771286011,139926.77,11.8488816398831,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.171536718041704,0.312970988213962,0.109231640979148,0.192514505893019,0.0792316409791478,0.134514505893019,"aporte_degradada",0.312970988213962,"transferencia_degradada",0.192514505893019,0.120456482320943,0.946419676621854
50,"Sec Bosque Tropical","Regosol","6°-15°",3191152.53588867,535977.88130188,20293829.49,16.8258274810712,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
51,"Sec Bosque Tropical","Regosol","6°-15°",2137639.02197266,375242.301010132,375242.3,12.8353298945728,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.276503638972591,0.585543422654513,0.137952938372896,0.586144929940031,0.256927535029985,0.156927535029985,0.359964059365218,0.195843478982009,0.169017970317391,0.0970782605089954,0.111017970317391,0.0670782605089954,"aporte_conservada",0.359964059365218,"aporte_degradada",0.195843478982009,0.164120580383209,0.914882226656545
52,"Sec Bosque Tropical","Regosol","6°-15°",1719346.09875488,297176.278823852,294645319.31,19.5012828869229,"Media","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_alto",0.2,0.7,0.1,0.175,0.64,0.185,0.544407991728997,0.418928143206611,0.0366638650643925,0.12461279366677,0.22461279366677,0.65077441266646,0.0922754203267265,0.0573838381000309,0.150275420326726,0.0873838381000309,0.397449159346547,0.215232323799938,"receptora_conservada",0.397449159346547,"receptora_degradada",0.215232323799938,0.182216835546609,0.881272024387433
53,"Pastizal","Regosol","6°-15°",2172069.56494141,389113.359161377,1070480.5,13.8836191052185,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.220058862672178,0.636134633713753,0.143806503614069,0.592374764094189,0.253812617952905,0.153812617952905,0.197712429228257,0.36357736317463,0.0961437853858716,0.167211318412685,0.0661437853858716,0.109211318412685,"aporte_degradada",0.36357736317463,"aporte_conservada",0.197712429228257,0.165864933946373,0.911974156296444
54,"Sec Bosque Tropical","Regosol","6°-15°",1998935.28222656,255451.586380005,5467131.2,15.5142647590371,"Alta","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.254184704184704,0.549350649350649,0.196464646464646,0.167427128427128,0.0962554112554113,0.338623376623377,0.184805194805195,0.133949494949495,0.0789393939393939,"transferencia_conservada",0.338623376623377,"transferencia_degradada",0.184805194805195,0.153818181818182,0.933700321711608
55,"Pastizal","Regosol","6°-15°",326703.51940918,53291.1418151855,20836769.84,16.8522298127475,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
56,"Sec Bosque Tropical","Regosol","6°-15°",2102008.21801758,232769.606082916,6289951.18,15.654464026104,"Alta","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.254184704184704,0.549350649350649,0.196464646464646,0.167427128427128,0.0962554112554113,0.338623376623377,0.184805194805195,0.133949494949495,0.0789393939393939,"transferencia_conservada",0.338623376623377,"transferencia_degradada",0.184805194805195,0.153818181818182,0.933700321711608
57,"Pastizal","Regosol","3°-6°",878324.415039062,205532.935455322,20234460.98,16.8228977473545,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
58,"Sec Bosque Tropical","Cambisol","3°-6°",760005.008422852,139725.506118774,139725.51,11.8474422910217,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_bajo",0.15,0.6,0.25,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,0.504705364995602,0.297647317502199,0.197647317502199,0.312729111697449,0.171411609498681,0.192635444151275,0.10929419525066,0.134635444151275,0.0792941952506596,"aporte_conservada",0.312729111697449,"transferencia_conservada",0.192635444151275,0.120093667546174,0.946552043807644
59,"Sec Bosque Tropical","Regosol","6°-15°",2792647.45263672,489649.209564209,489649.21,13.1014465580266,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.609002904162633,0.245498547918683,0.145498547918683,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
60,"Sec Bosque Tropical","Regosol","6°-15°",1038918.45874023,123773.860923767,317236776.98,19.5751589867163,"Baja","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_alto",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.102561196736174,0.202561196736174,0.694877606527652,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada",0.423029011786038,"receptora_degradada",0.228463281958296,0.194565729827743,0.853827266990514
61,"Pastizal","Regosol","3°-6°",2673868.91320801,489244.667785645,1559725.17,14.2600208317669,"Alta","Media","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.5,0.3,0.2,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,0.147747747747748,0.694594594594594,0.157657657657658,0.0643243243243243,0.105693693693694,0.228378378378378,0.422864864864865,0.0672972972972973,0.111441441441441,"transferencia_degradada",0.422864864864865,"transferencia_conservada",0.228378378378378,0.194486486486486,0.860255559361577
62,"Pastizal","Regosol","6°-15°",2796407.44372559,408641.080047607,317113003.12,19.5747687481915,"Alta","Media","Alta","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_alto",0.5,0.3,0.2,0.135,0.235,0.63,0.157522494857175,0.704398899136934,0.138078606005891,0.149027805557436,0.249027805557436,0.601944388885128,0.0647083416672307,0.106436127223313,0.0947083416672307,0.164436127223313,0.200583316665538,0.369127745553374,"receptora_degradada",0.369127745553374,"receptora_conservada",0.200583316665538,0.168544428887836,0.907370804293576
63,"Pastizal","Regosol","6°-15°",4140391.8659668,885954.142944336,885954.14,13.6944215962512,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.0148749220547608,0.198580757545742,0.786544320399497,0.677166939834474,0.211416530082763,0.111416530082763,0.223150081950342,0.412756825103995,0.083424959024829,0.142621587448003,0.053424959024829,0.0846215874480026,"aporte_degradada",0.412756825103995,"aporte_conservada",0.223150081950342,0.189606743153653,0.865302438399405
64,"Pastizal","Regosol","6°-15°",772861.033081055,57383.0619163513,7007619.38,15.7625087406106,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
65,"Sec Bosque Tropical","Regosol","6°-15°",2082107.33837891,302369.151069641,318731634.85,19.5798600397576,"Alta","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_alto",0.2,0.7,0.1,0.145,0.245,0.61,0.589272271912267,0.247783616240927,0.162944111846807,0.128683591996727,0.228683591996727,0.642632816006546,0.0946364833581017,0.0586050775990181,0.152636483358102,0.0886050775990181,0.392727033283797,0.212789844801964,"receptora_conservada",0.392727033283797,"receptora_degradada",0.212789844801964,0.179937188481833,0.885930897479391
66,"Pastizal","Regosol","6°-15°",816868.316772461,122114.519775391,440087.09,12.9947301904016,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
67,"Pastizal","Regosol","6°-15°",1859564.61804199,313597.676300049,313597.68,12.6558693582659,"Media","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.6,0.25,0.15,0.2025,0.55,0.2475,0.496933258440149,0.460200782427266,0.0428659591325852,0.554593270069244,0.272703364965378,0.172703364965378,0.186377981020773,0.341664096640161,0.101811009489613,0.178167951679919,0.0718110094896135,0.120167951679919,"aporte_degradada",0.341664096640161,"aporte_conservada",0.186377981020773,0.155286115619388,0.928544810189832
68,"Pastizal","Regosol","3°-6°",2400252.5324707,512933.956100464,724171.7,13.4927851788343,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,0.60990990990991,0.245045045045045,0.145045045045045,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada",0.373747747747748,"aporte_conservada",0.202972972972973,0.170774774774775,0.903412568525205
69,"Sec Bosque Tropical","Regosol","6°-15°",2502389.58752441,318371.411087036,320629469.98,19.5857967183691,"Alta","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_alto",0.2,0.7,0.1,0.145,0.245,0.61,0.5112527922865,0.332037091684451,0.156710116029049,0.132272866187127,0.232272866187127,0.635454267625745,0.0967182623885339,0.0596818598561382,0.154718262388534,0.0896818598561382,0.388563475222932,0.210636280287724,"receptora_conservada",0.388563475222932,"receptora_degradada",0.210636280287724,0.177927194935209,0.889935621209399
70,"Sec Bosque Tropical","Regosol","6°-15°",1550000.89526367,183044.312011719,183044.31,12.1174889968052,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
71,"Pastizal","Regosol","6°-15°",737581.770019531,128232.284606934,128232.28,11.7616063841637,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
72,"Sec Bosque Tropical","Regosol","6°-15°",1659799.98931885,187527.51581192,187527.52,12.1416862194922,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
73,"Pastizal","Regosol","6°-15°",2597601.73083496,596912.359191895,596912.36,13.2995272562149,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,0.60990990990991,0.245045045045045,0.145045045045045,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada",0.373747747747748,"aporte_conservada",0.202972972972973,0.170774774774775,0.903412568525205
74,"Sec Bosque Tropical","Regosol","6°-15°",1724630.2265625,227150.175422668,320856620.16,19.5865049182577,"Media","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_alto",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.112704402515723,0.212704402515723,0.674591194968553,0.0853685534591195,0.053811320754717,0.14336855345912,0.083811320754717,0.411262893081761,0.222377358490566,"receptora_conservada",0.411262893081761,"receptora_degradada",0.222377358490566,0.188885534591195,0.866920046493034
75,"Sec Bosque Tropical","Regosol","6°-15°",3307435.59368896,145940.927201509,30505484.67,17.2334170834379,"Alta","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_alto",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.121139971139971,0.221139971139971,0.657720057720058,0.0902611832611833,0.0563419913419913,0.148261183261183,0.0863419913419913,0.401477633477633,0.217316017316017,"receptora_conservada",0.401477633477633,"receptora_degradada",0.217316017316017,0.184161616161616,0.877198558299002
76,"Pastizal","Regosol","6°-15°",2024091.13037109,416783.654205322,1013696.01,13.8291146117755,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.132894049151892,0.731283139672927,0.135822811175181,0.600292876202329,0.249853561898836,0.149853561898836,0.200087862860699,0.368169868197351,0.0949560685696507,0.164915065901325,0.0649560685696507,0.106915065901325,"aporte_degradada",0.368169868197351,"aporte_conservada",0.200087862860699,0.168082005336652,0.908177064696152
